recipe_id,calories,protein_grams,carbs_grams,fats_grams,fiber_grams,sodium_mg,sugar_grams,source,confidence,review_status,notes,draft_status,matched_ingredient_count,unmatched_ingredients,fdc_matches
ph_551,439,25.4,7.7,35.1,1.9,382,3.3,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=4. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,7,"4 Thai chili peppers, stemmed and chopped (no FDC match for thai chili peppers stemmed and) | 1 pound green beans, ends trimmed and sliced thinly (no FDC match for beans ends trimmed and thinly) | salt and pepper to taste (ignored seasoning/water)","1 pound boneless bangus belly => boneless milkfish belly [453.6g, FDC local:milkfish] | 2 tablespoons canola oil => cooking oil [27.2g, FDC local:cooking oil] | 1 onion, peeled and sliced thinly => onion and thinly [110.0g, FDC local:onion] | 3 cloves garlic, peeled and minced => garlic and [9.0g, FDC local:garlic] | 1 thumb-size ginger, peeled and julienned => -size ginger and [15.0g, FDC local:ginger] | 1 tablespoon sauteed shrimp paste => sauteed shrimp paste [17.0g, FDC local:shrimp paste] | 1 cup coconut milk => coconut milk [240.0g, FDC local:coconut milk]"
ph_552,999,104.6,12.8,55.2,0.5,464,4.1,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=8. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,11,"water (ignored seasoning/water) | 1/4 teaspoon MSG (no FDC match for msg) | rock salt and pepper (ignored seasoning/water) | pork cracklings (chicharon), crushed (missing quantity) | fried garlic bits (missing quantity) | green onions (missing quantity)","3 pounds pork bones => pork bones [1360.8g, FDC local:pork] | 2 pounds beef bones, with marrow => beef bones with marrow [907.2g, FDC local:beef] | 1/2 pound pork shoulder => pork shoulder [226.8g, FDC local:pork] | 1/2 pound pork intestines, cleaned => pork intestines [226.8g, FDC local:pork] | 1/2 pound pork liver => pork liver [226.8g, FDC local:liver] | 1 red onion, peeled and minced => onion and [110.0g, FDC local:onion] | 2 cloves garlic, peeled and minced => garlic and [6.0g, FDC local:garlic] | 1 tablespoon sauteed shrimp paste => sauteed shrimp paste [17.0g, FDC local:shrimp paste] | 2 tablespoons sugar => sugar [25.0g, FDC local:sugar] | 2 package (16 ounces each) fresh miki noodles => package miki noodles [200.0g, FDC local:noodles] | 8 whole raw eggs, optional => eggs [400.0g, FDC local:egg]"
ph_553,78,2.3,10.6,3.7,3.3,597,4.3,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=4. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,9,"1 1/2 cups water (no FDC match for water) | 1/2 bunch long beans (sitaw), ends trimmed and cut into 3-inch lengths (no FDC match for beans ends trimmed and) | salt and pepper to taste (ignored seasoning/water) | 2 cups lechon kawali, cut into 1 1/2-inch pieces (no FDC match for lechon kawali)","1 tablespoon canola oil => cooking oil [13.6g, FDC local:cooking oil] | 1 onion, peeled and chopped => onion and [110.0g, FDC local:onion] | 2 cloves garlic, peeled and minced => garlic and [6.0g, FDC local:garlic] | 2 tablespoons fish sauce => fish sauce [30.0g, FDC local:fish sauce] | 2 large tomatoes, chopped => tomatoes [240.0g, FDC local:tomato] | 1/2 small kalabasa (kabocha), peeled and cut into pieces => squash and [50.0g, FDC local:squash] | 8 okra, ends trimmed => okra ends trimmed [96.0g, FDC local:okra] | 1 large bitter melon, seeded, halved, and cut into 1-inch thick => bitter melon seeded halved and [100.0g, FDC local:bitter melon] | 1 large eggplant, stemmed and cut into 1-inch thick => eggplant stemmed and [50.0g, FDC local:eggplant]"
ph_554,147,2.6,0.0,15.0,0.0,9,0.0,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=8. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,1,2 1/2 pounds (about 7 to 8 pieces) tulingan (bullet tuna) (no FDC match for tulingan) | rock salt (ignored seasoning/water) | 1 cup dried kamias (kalamyas or bilimbi) (no FDC match for dried kamias) | 1/2 cup sukang irok (kaong palm vinegar) (no FDC match for sukang irok) | water (ignored seasoning/water),"1/2 pound pork belly => pork belly [226.8g, FDC local:pork belly]"
ph_556,256,24.9,15.4,10.0,1.3,163,1.7,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=12. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,12,"1 teaspoon salt (ignored seasoning/water) | 2 bay leaves (no FDC match for bay leaves) | 1/4 cup oyster sauce (no FDC match for oyster sauce) | 2 tablespoons sesame oil (no FDC match for sesame oil) | 1 cup green beans, cut thinly on a bias (no FDC match for beans cut thinly on a bias)","1 pound boneless, skinless chicken breasts => boneless skinless chicken breasts [453.6g, FDC local:chicken] | 1 onion, peeled and quartered => onion and quartered [110.0g, FDC local:onion] | 1 teaspoon peppercorns => peppercorns [2.7g, FDC local:corn] | 4 ounces cellophane noodles (sotanghon) => cellophane noodles [113.4g, FDC local:noodles] | 2 tablespoons vegetable oil => cooking oil [27.2g, FDC local:cooking oil] | 1 onion, peeled and chopped => onion and [110.0g, FDC local:onion] | 3 cloves garlic, peeled and minced => garlic and [9.0g, FDC local:garlic] | 1 pound ground pork => pork [453.6g, FDC local:pork] | 1 cup carrots, peeled and julienned => carrots and [140.0g, FDC local:carrot] | 1/2 small cabbage, sliced thinly => cabbage thinly [50.0g, FDC local:cabbage] | 2 cups broth (reserved from poaching the chicken) => broth [480.0g, FDC local:broth] | 16 ounces fresh miki noodles (thin and flat) => miki noodles [453.6g, FDC local:noodles]"
ph_558,235,2.8,7.3,23.5,2.1,211,3.5,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=6. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,5,"canola oil (missing quantity) | 8 pieces danggit (no FDC match for danggit) | 3 pieces Thai chili peppers, minced (no FDC match for thai chili peppers) | 2 (16 ounces each) packages frozen green langka, thawed and drained well (no FDC match for packages langka thawed and drained well) | salt and pepper to taste (ignored seasoning/water)","1 onion, peeled and chopped => onion and [110.0g, FDC local:onion] | 4 cloves garlic, peeled and minced => garlic and [12.0g, FDC local:garlic] | 1 tablespoon fish sauce => fish sauce [15.0g, FDC local:fish sauce] | 1 cup coconut milk => coconut milk [240.0g, FDC local:coconut milk] | 1 cup coconut cream => coconut cream [240.0g, FDC local:coconut cream]"
ph_559,339,7.9,7.7,30.7,1.6,617,4.0,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=4. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,8,"canola oil (missing quantity) | 1 cup water (ignored seasoning/water) | 1 Thai chili pepper, minced (no FDC match for thai chili pepper) | salt and pepper to taste (ignored seasoning/water)","2 large eggplant, stems trimmed and cut into 2-inch lengths => eggplant stems trimmed and [100.0g, FDC local:eggplant] | 1 small onion, peeled and sliced thinly => onion and thinly [110.0g, FDC local:onion] | 2 cloves garlic, peeled and minced => garlic and [6.0g, FDC local:garlic] | 1/2 pound pork belly, cut into 1-inch cubes => pork belly [226.8g, FDC local:pork belly] | 2 tablespoons shrimp paste => shrimp paste [34.0g, FDC local:shrimp paste] | 1 large tomato, chopped => tomato [120.0g, FDC local:tomato] | 1/4 cup vinegar => vinegar [35.0g, FDC local:vinegar] | 1 teaspoon sugar => sugar [4.2g, FDC local:sugar]"
ph_560,509,22.6,5.6,42.8,0.4,274,1.0,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=6. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,6,"salt and pepper to taste (ignored seasoning/water) | 1 tablespoon oil (no FDC match for oil) | 1 cup water (ignored seasoning/water) | 2 bay leaves (no FDC match for bay leaves) | 1 large labanos, peeled and cut into 1/2-inch strips (no FDC match for labanos and)","1 pound pork belly, cut into 1/2-inch strips => pork belly [453.6g, FDC local:pork belly] | 1 pound pork liver, cut into 1/2-inch strips => pork liver [453.6g, FDC local:liver] | 1 cup vinegar => vinegar [140.0g, FDC local:vinegar] | 1 onion, peeled and sliced thinly => onion and thinly [110.0g, FDC local:onion] | 4 cloves garlic, peeled and minced => garlic and [12.0g, FDC local:garlic] | 1 tablespoon fish sauce => fish sauce [15.0g, FDC local:fish sauce]"
ph_562,397,7.8,11.5,37.0,4.2,239,3.9,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=6. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,9,6 cups water (ignored seasoning/water) | salt and pepper to taste (ignored seasoning/water),"1 cup dry mung beans => dry mung beans [140.0g, FDC local:mung beans] | 1 tablespoon canola oil => cooking oil [13.6g, FDC local:cooking oil] | 1 onion, peeled and sliced thinly => onion and thinly [110.0g, FDC local:onion] | 2 cloves garlic, peeled and minced => garlic and [6.0g, FDC local:garlic] | 1/2 pound pork butt or pork belly, diced => pork butt or pork belly [226.8g, FDC local:pork belly] | 1 large tomato, chopped => tomato [120.0g, FDC local:tomato] | 1 tablespoon fish sauce => fish sauce [15.0g, FDC local:fish sauce] | 1 1/2 cups coconut milk => coconut milk [360.0g, FDC local:coconut milk] | 1 bunch fresh spinach, stems trimmed => spinach stems trimmed [150.0g, FDC local:spinach]"
ph_563,661,35.4,10.8,54.8,3.1,390,5.2,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=4. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,7,"salt and pepper to taste (ignored seasoning/water) | 4 Thai chili peppers, ends trimmed and minced (no FDC match for thai chili peppers ends trimmed and) | 1 pound green beans, ends trimmed and cut into 1/4-inch thick (no FDC match for beans ends trimmed and)","1 tablespoon canola oil => cooking oil [13.6g, FDC local:cooking oil] | 1 onion, peeled and chopped => onion and [110.0g, FDC local:onion] | 2 cloves garlic, peeled and minced => garlic and [6.0g, FDC local:garlic] | 1 pound ground pork => pork [453.6g, FDC local:pork] | 1 tablespoon shrimp paste => shrimp paste [17.0g, FDC local:shrimp paste] | 1 cup coconut milk => coconut milk [240.0g, FDC local:coconut milk] | 1 cup coconut cream => coconut cream [240.0g, FDC local:coconut cream]"
ph_566,883,15.9,0.3,90.2,0.0,55,0.0,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=8. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,2,1 tablespoon salt (ignored seasoning/water) | 1 teaspoon pepper (no FDC match for pepper),"3 pounds pork belly with ribs => pork belly with ribs [1360.8g, FDC local:pork belly] | 1 tablespoon garlic powder => garlic powder [8.0g, FDC local:garlic]"
ph_567,671,62.1,22.7,34.3,3.9,478,4.9,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=4. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,10,1/4 cup oil (no FDC match for oil) | 2 cups water (ignored seasoning/water) | salt and pepper to taste (ignored seasoning/water),"2 medium potatoes, peeled and quartered => potatoes and quartered [340.0g, FDC local:potato] | 1 large carrot, peeled and cut into cubes => carrot and [60.0g, FDC local:carrot] | 1/2 green bell pepper, seeded and cut into 1-inch cubes => bell pepper seeded and [60.0g, FDC local:bell pepper] | 1/2 red bell pepper, seeded and cut into 1-inch cubes => bell pepper seeded and [60.0g, FDC local:bell pepper] | 2 pounds beef chuck, cut into 2- inch cubes => beef chuck [907.2g, FDC local:beef] | 1 onion, peeled and chopped => onion and [110.0g, FDC local:onion] | 4 cloves garlic, peeled and minced => garlic and [12.0g, FDC local:garlic] | 1 tablespoon fish sauce => fish sauce [15.0g, FDC local:fish sauce] | 1 can (15 ounces) crushed tomatoes => can tomatoes [120.0g, FDC local:tomato] | 1 tablespoon tomato paste => tomato paste [17.0g, FDC local:tomato]"
ph_568,560,60.2,13.8,29.4,2.8,708,4.0,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=6. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,14,water (ignored seasoning/water) | canola oil (missing quantity) | 1 cup tinapa flakes (no FDC match for tinapa flakes) | fried garlic bits (missing quantity) | calamansi (missing quantity) | salt and pepper to taste (ignored seasoning/water),"1 package (16 ounces) thick cornstarch or rice noodle sticks => package thick cornstarch or rice noodle sticks [100.0g, FDC local:noodles] | 4 cups napa cabbage, shredded => napa cabbage shredded [560.0g, FDC local:cabbage] | 1/2 pound pork belly, diced => pork belly [226.8g, FDC local:pork belly] | 1/2 pound squid, cleaned and cut into rings => squid and [226.8g, FDC local:squid] | 1/2 pound large head-on shrimp => -on shrimp [226.8g, FDC local:shrimp] | 1 cup pork cracklings, crushed => pork cracklings [140.0g, FDC local:pork] | 4 hardboiled eggs, peeled and quartered => hardboiled eggs and quartered [200.0g, FDC local:egg] | 1/4 cup green onions, chopped => onions [35.0g, FDC local:onion] | 5 cups shrimp stock => shrimp stock [700.0g, FDC local:shrimp] | 1 tablespoon annatto powder => annatto powder [8.0g, FDC local:annatto oil] | 2 tablespoons shrimp base powder or 2 bouillon cubes => shrimp base powder or bouillon cubes [16.0g, FDC local:broth] | 2 tablespoons fish sauce => fish sauce [30.0g, FDC local:fish sauce] | 6 tablespoons cornstarch => cornstarch [48.0g, FDC local:corn] | 2 tablespoons crab fat => crab fat [16.0g, FDC local:crab]"
ph_570,238,27.4,14.6,7.5,0.7,66,4.3,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=8. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,8,2 stalks lemongrass (no FDC match for stalks lemongrass) | 1/4 cup calamansi juice (no FDC match for calamansi juice) | 1 1/2 teaspoons salt (no FDC match for salt) | 1/2 teaspoon pepper (no FDC match for pepper) | 1 bay leaf (no FDC match for bay leaf),"1 head garlic, peeled and minced => garlic and [50.0g, FDC local:garlic] | 1 thumb-size ginger, peeled and grated => -size ginger and grated [15.0g, FDC local:ginger] | 1/2 cup palm vinegar => palm vinegar [70.0g, FDC local:vinegar] | 1/4 cup brown sugar => brown sugar [31.2g, FDC local:sugar] | 2 (about 3 to 4 pounds each) whole chicken, quartered => chicken quartered [200.0g, FDC local:chicken] | 1 pound chicken skins, bottoms, and/or fat => chicken skins bottoms and/or fat [453.6g, FDC local:chicken] | 1/4 cup annatto seeds => annatto seeds [35.0g, FDC local:annatto oil] | 2 garlic cloves, peeled and pounded => garlic and [200.0g, FDC local:garlic]"
